line_item_id,district_esh_id,district_name,ben,free_and_reduced,service_provider_name,providers_typical_category,postal_cd,highest_connect_type,num_of_services,bandwidth_in_mbps,num_students,connect_category,cost_per_line,frn_complete
440390,967128,HUMPHREYS COUNTY,128253,1457,"ENA Services, LLC",Fiber,TN,Fiber,10,200.0,3119,Fiber,72000.0,2858934-2
440500,967052,ATHENS,128266,1198,"ENA Services, LLC",Fiber,TN,Fiber,6,200.0,1709,Fiber,102000.0,2856804-2
440748,967147,LEXINGTON,128483,559,"ENA Services, LLC",Fiber,TN,Fiber,2,300.0,1018,Fiber,121800.0,2853857-1
440839,967217,WASHINGTON COUNTY,128328,4355,"ENA Services, LLC",Fiber,TN,Fiber,18,200.0,9057,Fiber,72499.98,2848126-4
440904,967096,FAYETTE COUNTY,128433,2920,"ENA Services, LLC",Fiber,TN,Fiber,9,200.0,3813,Fiber,78000.0,2850050-1
441010,967101,BRADFORD,128465,310,"ENA Services, LLC",Fiber,TN,Fiber,1,300.0,534,Fiber,121800.0,2850102-1
441031,967110,HAMILTON COUNTY,128315,25521,"ENA Services, LLC",Fiber,TN,Fiber,155,10000.0,43707,Fiber,528000.0,2848417-1
441135,967220,WEAKLEY COUNTY,128446,2794,"ENA Services, LLC",Fiber,TN,Fiber,12,200.0,4533,Fiber,78000.0,2864190-1
441136,967220,WEAKLEY COUNTY,128446,2794,"ENA Services, LLC",Fiber,TN,Fiber,12,100.0,4533,Fiber,14400.0,2864190-2
441231,967185,PUTNAM COUNTY,128509,6023,"ENA Services, LLC",Fiber,TN,Fiber,21,1000.0,11082,Fiber,144000.0,2868015-4
441270,967118,HENDERSON COUNTY,128480,2440,"ENA Services, LLC",Fiber,TN,Fiber,11,200.0,3916,Fiber,78000.0,2861274-1
441276,967077,CHEATHAM COUNTY,128207,3294,"ENA Services, LLC",Fiber,TN,Fiber,14,500.0,6675,Fiber,111000.0,2866607-1
441282,967062,BENTON COUNTY,128467,1523,"ENA Services, LLC",Fiber,TN,Fiber,17,1000.0,2295,Fiber,105000.0,2861366-3
441387,967165,MILAN,128485,1274,"ENA Services, LLC",Fiber,TN,Fiber,6,200.0,2121,Fiber,78000.0,2863395-3
441427,967220,WEAKLEY COUNTY,128446,2794,"ENA Services, LLC",Fiber,TN,Fiber,12,1000.0,4533,Fiber,25200.0,2864190-3
441453,967068,BRISTOL,128322,2107,"ENA Services, LLC",Fiber,TN,Fiber,8,300.0,4086,Fiber,88500.0,2864432-1
442653,970066,STEPHENVILLE,140990,1877,Oncor Electric Delivery Company LLC,Fiber,TX,Fiber,7,500.0,3693,Fiber,1356.74,2762944-1
442653,970066,STEPHENVILLE,140990,1877,Oncor Electric Delivery Company LLC,Fiber,TX,Fiber,7,500.0,3693,Fiber,1356.74,2762944-1
447171,969242,CYPRESS-FAIRBANKS ISD,141236,54618,AT&T Corp.,Fiber,TX,Fiber,19,30.0,110013,Cable / DSL,17320.44,2860216-3
450113,969402,GOLIAD ISD,141442,695,Verizon Wireless (Cellco Partnership),Other / Uncategorized,TX,Fiber,29,1.5,1371,Other / Uncategorized,456.0,2838617-1
450133,969313,EDNA ISD,141437,966,Southwestern Bell Telephone Company,Fiber,TX,Fiber,27,1.5,1549,Copper,6000.0,2815487-1
450526,969528,JARRELL ISD,141063,665,"Education Service Center, Region XIII",Fiber,TX,Fiber,26,90.0,1080,Other / Uncategorized,57000.0,2855269-1
452126,969528,JARRELL ISD,141063,665,"Cebridge Telecom TX, LP",Fiber,TX,Fiber,26,90.0,1080,Fiber,54000.0,2855090-1
452126,969528,JARRELL ISD,141063,665,"Cebridge Telecom TX, LP",Fiber,TX,Fiber,26,90.0,1080,Fiber,54000.0,2855090-1
452741,970010,SHALLOWATER ISD,141965,634,Education Service Center Region 17,Other / Uncategorized,TX,Fiber,110,70.0,1559,Other / Uncategorized,64680.0,2854182-1
453072,969884,PRAIRIE LEA ISD,141730,164,"Education Service Center, Region XIII",Fiber,TX,Fiber,24,40.0,211,Fiber,27000.0,2850509-1
453188,969313,EDNA ISD,141437,966,Region III Education Service Center,Copper,TX,Fiber,27,125.0,1549,Fiber,50460.0,2815527-1
455743,969313,EDNA ISD,141437,966,"Infiniti Communications Technology, Inc.",Fiber,TX,Fiber,27,10000.0,1549,Fiber,19905.0,2869391-1
456540,969313,EDNA ISD,141437,966,"Infiniti Communications Technology, Inc.",Fiber,TX,Fiber,27,10000.0,1549,Fiber,69771.0,2867134-1
456659,969748,MORTON ISD,141951,383,Education Service Center Region 17,Other / Uncategorized,TX,Fiber,173,50.0,422,Other / Uncategorized,63900.0,2869369-1
456659,969748,MORTON ISD,141951,383,Education Service Center Region 17,Other / Uncategorized,TX,Fiber,173,50.0,422,Other / Uncategorized,63900.0,2869369-1
458685,975627,RADFORD CITY PBLC SCHS,228641,620,LUMOS Networks Inc,Fiber,VA,Fiber,4,150.0,1570,Fiber,25620.0,2758861-1
458685,975627,RADFORD CITY PBLC SCHS,228641,620,LUMOS Networks Inc,Fiber,VA,Fiber,4,150.0,1570,Fiber,25620.0,2758861-1
458735,975655,TAZEWELL CO PBLC SCHS,126648,3286,Verizon Virginia LLC,Fiber,VA,Fiber,13,10.0,6464,Fiber,15600.0,2763370-1
458830,975639,SALEM CITY PBLC SCHS,126590,1225,Comcast Business Communications,Fiber,VA,Fiber,8,200.0,3850,Cable / DSL,2400.0,2774317-1
458830,975639,SALEM CITY PBLC SCHS,126590,1225,Comcast Business Communications,Fiber,VA,Fiber,8,200.0,3850,Cable / DSL,2400.0,2774317-1
458831,975639,SALEM CITY PBLC SCHS,126590,1225,LUMOS Networks Inc,Fiber,VA,Fiber,8,200.0,3850,Fiber,43200.0,2774338-1
458859,975569,HOPEWELL CITY PBLC SCHS,126554,2864,"Windstream Communications, LLC",Fiber,VA,Fiber,17,1000.0,4208,Fiber,15000.0,2818691-2
458912,975501,BEDFORD CO PBLC SCHS,126634,3789,"Conterra Ultra Broadband, LLC",Fiber,VA,Fiber,37,300.0,10513,Fiber,77300.0,2806600-4
458917,975501,BEDFORD CO PBLC SCHS,126634,3789,"Shentel Communications, LLC",Fiber,VA,Fiber,37,1000.0,10513,Fiber,17700.0,2806689-1
459034,975569,HOPEWELL CITY PBLC SCHS,126554,2864,"Windstream Communications, LLC",Fiber,VA,Fiber,17,100.0,4208,Fiber,9000.0,2818691-1
459047,975573,KING WILLIAM CO PBLC SCHS,126498,786,Verizon Business Global LLC,Copper,VA,Fiber,8,100.0,2217,Fiber,52200.0,2843224-2
459047,975573,KING WILLIAM CO PBLC SCHS,126498,786,Verizon Business Global LLC,Copper,VA,Fiber,8,100.0,2217,Fiber,52200.0,2843224-2
459298,975573,KING WILLIAM CO PBLC SCHS,126498,786,Bowling Green Electronics,Other / Uncategorized,VA,Fiber,8,100.0,2217,Fixed Wireless,2700.0,2843242-1
459319,975631,RICHMOND CITY PBLC SCHS,126510,17330,"Windstream Communications, LLC",Fiber,VA,Fiber,46,1000.0,23649,Fiber,368881.14,2829724-2
459416,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,10000.0,2645,Fiber,60000.0,2840583-9
459416,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,10000.0,2645,Fiber,60000.0,2840583-9
459416,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,10000.0,2645,Fiber,60000.0,2840583-9
459432,975646,SPOTSYLVANIA CO PBLC SCHS,126449,8167,Comcast Business Communications,Fiber,VA,Fiber,1,1000.0,23768,Fiber,10296.0,2842070-1
459439,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,500.0,2645,Fiber,45420.0,2840583-3
459444,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,500.0,2645,Fiber,37020.0,2840583-4
459445,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,500.0,2645,Fiber,21540.0,2840583-5
459446,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,500.0,2645,Fiber,37020.0,2840583-6
459447,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,500.0,2645,Fiber,21540.0,2840583-8
459451,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,500.0,2645,Fiber,21540.0,2840583-1
459452,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,500.0,2645,Fiber,21540.0,2840583-2
459465,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,VA,Fiber,14,500.0,2645,Fiber,21540.0,2840583-7
459555,975670,YORK CO PBLC SCHS,126537,2524,Verizon Virginia LLC,Fiber,VA,Fiber,35,100.0,12421,Fiber,2600.0,2845457-1
459587,975670,YORK CO PBLC SCHS,126537,2524,Verizon Virginia LLC,Fiber,VA,Fiber,35,1000.0,12421,Fiber,1100.0,2845457-2
459705,975670,YORK CO PBLC SCHS,126537,2524,"COGENT COMMUNICATIONS, INC. dba PSINet, Inc.",Fiber,VA,Fiber,35,1000.0,12421,Fiber,16576.0,2847020-1
459781,975620,PORTSMOUTH CITY PBLC SCHS,126540,9104,"Cox Virginia Telcom, LLC",Fiber,VA,Fiber,25,2000.0,15256,Fiber,162000.0,2856757-1
459847,975620,PORTSMOUTH CITY PBLC SCHS,126540,9104,"Cox Virginia Telcom, LLC",Fiber,VA,Fiber,25,200.0,15256,Fiber,19380.0,2857289-1
459848,975620,PORTSMOUTH CITY PBLC SCHS,126540,9104,"Cox Virginia Telcom, LLC",Fiber,VA,Fiber,25,500.0,15256,Fiber,26760.0,2857289-2
459849,975620,PORTSMOUTH CITY PBLC SCHS,126540,9104,"Cox Virginia Telcom, LLC",Fiber,VA,Fiber,25,2000.0,15256,Fiber,40500.0,2857289-3
459850,975620,PORTSMOUTH CITY PBLC SCHS,126540,9104,"Cox Virginia Telcom, LLC",Fiber,VA,Fiber,25,50.0,15256,Fiber,13320.0,2857289-4
459914,975573,KING WILLIAM CO PBLC SCHS,126498,786,Verizon Business Global LLC,Copper,VA,Fiber,8,100.0,2217,Fiber,52200.0,2843224-1
459919,975626,PULASKI CO PBLC SCHS,126605,2244,Citizens Telephone Cooperative,Fiber,VA,Fiber,17,1000.0,4520,Fiber,8874.545454545454,2848212-1
459926,975485,ALEXANDRIA CITY PBLC SCHS,126436,7019,"Allied Telecom Group, LLC",Fiber,VA,Fiber,1,1000.0,13105,Fiber,76362.0,2749626-1
459958,975626,PULASKI CO PBLC SCHS,126605,2244,"Conterra Ultra Broadband, LLC",Fiber,VA,Fiber,17,100.0,4520,Fixed Wireless,19920.0,2848285-1
459974,975538,FAUQUIER CO PBLC SCHS,126350,2580,Comcast Business Communications,Fiber,VA,Fiber,14,200.0,11065,Fiber,30000.0,2758765-1
459975,975538,FAUQUIER CO PBLC SCHS,126350,2580,Comcast Business Communications,Fiber,VA,Fiber,14,2000.0,11065,Fiber,84000.0,2758765-4
459976,975619,POQUOSON CITY PBLC SCHS,126532,261,Verizon Virginia LLC,Fiber,VA,Cable / DSL,2,75.0,2175,Cable / DSL,2100.0,2871807-1
460163,975522,COLONIAL HEIGHTS CITY PBLC SCHS,126547,1113,Comcast Business Communications,Fiber,VA,Fiber,8,1000.0,2831,Fiber,14700.0,2865491-2
460163,975522,COLONIAL HEIGHTS CITY PBLC SCHS,126547,1113,Comcast Business Communications,Fiber,VA,Fiber,8,1000.0,2831,Fiber,14700.0,2865491-2
460164,975522,COLONIAL HEIGHTS CITY PBLC SCHS,126547,1113,Comcast Business Communications,Fiber,VA,Fiber,8,300.0,2831,Fiber,41538.0,2865491-1
460403,975538,FAUQUIER CO PBLC SCHS,126350,2580,Comcast Business Communications,Fiber,VA,Fiber,14,100.0,11065,Fiber,18000.0,2758765-2
460404,975538,FAUQUIER CO PBLC SCHS,126350,2580,Comcast Business Communications,Fiber,VA,Fiber,14,20.0,11065,Fiber,9600.0,2758765-3
460720,975569,HOPEWELL CITY PBLC SCHS,126554,2864,"Windstream Communications, LLC",Fiber,VA,Fiber,17,1000.0,4208,Fiber,5152.571428571428,2860082-1
460721,975569,HOPEWELL CITY PBLC SCHS,126554,2864,"Windstream Communications, LLC",Fiber,VA,Fiber,17,100.0,4208,Fiber,4000.0,2860082-2
462513,983142,MUKILTEO SCHOOL DISTRICT,145201,7196,"Black Rock Cable, Inc.",Fiber,WA,Fiber,17,10000.0,14906,Fiber,8460.072,2726616-1
462815,983087,KENNEWICK SCHOOL DISTRICT,145523,8966,"CenturyLink CenturyTel of Washington, Inc.",Fiber,WA,Fiber,47,3000.0,16580,Fiber,16746.32,2854286-2
462932,983051,FEDERAL WAY SCHOOL DISTRICT,145173,12811,CenturyLink Qwest Corporation,Fiber,WA,Fiber,41,100.0,22231,Fiber,18600.0,2855790-1
462963,983087,KENNEWICK SCHOOL DISTRICT,145523,8966,"CenturyLink CenturyTel of Washington, Inc.",Fiber,WA,Fiber,47,1000.0,16580,Fiber,5582.16,2854286-1
463748,983275,TUMWATER SCHOOL DISTRICT,145295,2131,"WAVEDIVISION HOLDINGS, LLC",Fiber,WA,Fiber,24,100.0,6298,Fiber,9384.615384615385,2868688-1
463913,983275,TUMWATER SCHOOL DISTRICT,145295,2131,"CenturyLink CenturyTel of Washington, Inc.",Fiber,WA,Fiber,24,100.0,6298,Fiber,6414.307692307692,2868616-1
463983,983087,KENNEWICK SCHOOL DISTRICT,145523,8966,Charter Communications,Fiber,WA,Fiber,47,950.0,16580,Fiber,63234.0,2861203-1
464082,983087,KENNEWICK SCHOOL DISTRICT,145523,8966,Jamestown Sklallam Tribe Economic Development Authority,Fiber,WA,Fiber,47,10000.0,16580,Fiber,14573.37,2861469-1
465193,984210,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,133245,2793,"Charter Fiberlink CCO, LLC",Fiber,WI,Fiber,21,10000.0,7404,Fiber,9411.424615384616,2850944-1
465215,984051,MONONA GROVE SCHOOL DISTRICT,133023,627,WiscNet,Other / Uncategorized,WI,,7,1000.0,3152,Other / Uncategorized,13800.0,2850875-1
465608,984185,SHEBOYGAN FALLS SCHOOL DISTRICT,132790,562,Charter Communications,Fiber,WI,Fiber,3,100.0,1763,Fiber,13600.0,2868507-1
465937,984185,SHEBOYGAN FALLS SCHOOL DISTRICT,132790,562,WiscNet,Other / Uncategorized,WI,Fiber,3,100.0,1763,Other / Uncategorized,10000.08,2868448-1
466123,984212,STOUGHTON AREA SCHOOL DISTRICT,133003,860,WiscNet,Other / Uncategorized,WI,Fiber,7,500.0,3290,Other / Uncategorized,14000.04,2860917-1
468268,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,100.0,3537,Fiber,10380.0,2812065-1
468270,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,300.0,3537,Fiber,12588.0,2812065-2
468271,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,20.0,3537,Fiber,6024.0,2812065-3
468818,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,200.0,3537,Fiber,11772.0,2870664-1
468833,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,500.0,3537,Fiber,14160.0,2870664-2
468834,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,20.0,3537,Fiber,6024.0,2870664-3
468834,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,20.0,3537,Fiber,6024.0,2870664-3
468881,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,100.0,3537,Fiber,10380.0,2870664-4
468881,983820,MCDOWELL COUNTY SCHOOLS,126652,2844,Frontier West Virginia Inc.,Fiber,WV,Fiber,23,100.0,3537,Fiber,10380.0,2870664-4
468984,882455,LAKESIDE SCHOOL DISTRICT,139441,1427,AT&T Corp.,Fiber,AR,Fiber,242,500.0,3291,Fiber,49344.0,2872918-1
469175,903409,AUBURN WASHBURN,137690,1824,"Cox Kansas Telcom, LLC",Fiber,KS,Fiber,15,1000.0,6035,Fiber,5508.0,
469176,883545,JURUPA UNF,143747,14387,"Sunesys, LLC",Fiber,CA,Fiber,332,1000.0,19577,Fiber,8561.88,
469185,915460,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,126359,73523,"Zayo Group, LLC",Fiber,MD,Fiber,154,10000.0,123737,Fiber,68400.0,2872823-1
469185,915460,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,126359,73523,"Zayo Group, LLC",Fiber,MD,Fiber,154,10000.0,123737,Fiber,68400.0,2872823-1
469190,915460,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,126359,73523,"Cogent Communications, Inc.",Fiber,MD,Fiber,154,10000.0,123737,Other / Uncategorized,84000.0,2872988-1
469215,975564,HARRISONBURG CITY PBLC SCHS,126469,3572,Harrisonburg Electric Commission,Fiber,VA,Fiber,9,1000.0,5211,Fiber,11400.0,
469215,975564,HARRISONBURG CITY PBLC SCHS,126469,3572,Harrisonburg Electric Commission,Fiber,VA,Fiber,9,1000.0,5211,Fiber,11400.0,
469215,975564,HARRISONBURG CITY PBLC SCHS,126469,3572,Harrisonburg Electric Commission,Fiber,VA,Fiber,9,1000.0,5211,Fiber,11400.0,
469216,975548,FRANKLIN CO PBLC SCHS,126588,3420,"Shentel Communications, LLC",Fiber,VA,Fiber,15,500.0,7520,Fiber,85344.0,
469217,975548,FRANKLIN CO PBLC SCHS,126588,3420,"Shentel Communications, LLC",Fiber,VA,Fiber,15,100.0,7520,Fiber,15588.0,
469217,975548,FRANKLIN CO PBLC SCHS,126588,3420,"Shentel Communications, LLC",Fiber,VA,Fiber,15,100.0,7520,Fiber,15588.0,
469217,975548,FRANKLIN CO PBLC SCHS,126588,3420,"Shentel Communications, LLC",Fiber,VA,Fiber,15,100.0,7520,Fiber,15588.0,
469269,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,Nevada Bell Telephone Company,Copper,NV,Fiber,36,45.0,5386,Copper,11136.0,2788904-1
469271,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"Cox Nevada Telcom, LLC",Fiber,NV,Fiber,36,1000.0,5386,Fiber,132312.6,2788818-1
469272,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,AT&T Corp.,Fiber,NV,Fiber,36,1.5,5386,Copper,19703.376,2788654-1
469273,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,AT&T Corp.,Fiber,NV,Fiber,36,1.5,5386,Copper,8360.584,2788486-1
469273,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,AT&T Corp.,Fiber,NV,Fiber,36,1.5,5386,Copper,8360.584,2788486-1
469273,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,AT&T Corp.,Fiber,NV,Fiber,36,1.5,5386,Copper,8360.584,2788486-1
469273,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,AT&T Corp.,Fiber,NV,Fiber,36,1.5,5386,Copper,8360.584,2788486-1
469274,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"WESTNET NEVADA, LLC",Fixed Wireless,NV,Fiber,36,10.0,5386,Fixed Wireless,14400.0,2872759-2
469275,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"WESTNET NEVADA, LLC",Fixed Wireless,NV,Fiber,36,40.0,5386,Fixed Wireless,35400.0,2872759-4
469277,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"WESTNET NEVADA, LLC",Fixed Wireless,NV,Fiber,36,20.0,5386,Fixed Wireless,24000.0,2872759-1
469278,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"WESTNET NEVADA, LLC",Fixed Wireless,NV,Fiber,36,40.0,5386,Fixed Wireless,15600.0,2872759-3
469279,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"WESTNET NEVADA, LLC",Fixed Wireless,NV,Fiber,36,20.0,5386,Fixed Wireless,24000.0,2872759-6
469280,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,Citizens Tel Co of Nevada,Copper,NV,Fiber,36,1.5,5386,Copper,6979.728,2872833-1
469281,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"WESTNET NEVADA, LLC",Fixed Wireless,NV,Fiber,36,10.0,5386,Fixed Wireless,14400.0,2872759-7
469282,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"WESTNET NEVADA, LLC",Fixed Wireless,NV,Fiber,36,35.0,5386,Fixed Wireless,45360.0,2872759-9
469283,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,"WESTNET NEVADA, LLC",Fixed Wireless,NV,Fiber,36,30.0,5386,Fixed Wireless,36000.0,2872759-8
469298,952314,DOUGLAS COUNTY SD 4,145035,3530,Douglas Sevices Inc,Fiber,OR,Fiber,13,100.0,6255,Fiber,10396.8,
469298,952314,DOUGLAS COUNTY SD 4,145035,3530,Douglas Sevices Inc,Fiber,OR,Fiber,13,100.0,6255,Fiber,10396.8,
469299,952314,DOUGLAS COUNTY SD 4,145035,3530,Douglas Sevices Inc,Fiber,OR,Fiber,13,500.0,6255,Fiber,18453.6,
469299,952314,DOUGLAS COUNTY SD 4,145035,3530,Douglas Sevices Inc,Fiber,OR,Fiber,13,500.0,6255,Fiber,18453.6,
469300,952314,DOUGLAS COUNTY SD 4,145035,3530,Douglas Sevices Inc,Fiber,OR,Fiber,13,10.0,6255,Fiber,5871.6,
469300,952314,DOUGLAS COUNTY SD 4,145035,3530,Douglas Sevices Inc,Fiber,OR,Fiber,13,10.0,6255,Fiber,5871.6,
469301,952352,WEST LINN-WILSONVILLE SD 3J,144866,1889,Comcast Business Communications,Fiber,OR,Fiber,34,1000.0,8699,Fiber,12322.4,
469302,952288,OREGON CITY SD 62,144847,3217,County of Clackamas,Fiber,OR,Fiber,17,20000.0,8138,Fiber,3825.0,
469323,952279,NORTH CLACKAMAS SD 12,144913,7622,County of Clackamas,Fiber,OR,Fiber,36,10000.0,17048,Fiber,3060.0,
469363,975529,DICKENSON CO PBLC SCHS,126596,1300,BVU Authority,Fiber,VA,Fiber,7,25.0,2394,Fiber,7800.0,
469363,975529,DICKENSON CO PBLC SCHS,126596,1300,BVU Authority,Fiber,VA,Fiber,7,25.0,2394,Fiber,7800.0,
469364,975529,DICKENSON CO PBLC SCHS,126596,1300,BVU Authority,Fiber,VA,Fiber,7,75.0,2394,Fiber,11400.0,
469365,975529,DICKENSON CO PBLC SCHS,126596,1300,BVU Authority,Fiber,VA,Fiber,7,200.0,2394,Fiber,15600.0,
469366,883555,KING CITY UNION,144100,2294,Pacific Bell Telephone Company,Fiber,CA,Fiber,6,1000.0,2577,Fiber,17600.0,
469366,883555,KING CITY UNION,144100,2294,Pacific Bell Telephone Company,Fiber,CA,Fiber,6,1000.0,2577,Fiber,17600.0,
469366,883555,KING CITY UNION,144100,2294,Pacific Bell Telephone Company,Fiber,CA,Fiber,6,1000.0,2577,Fiber,17600.0,
469368,952181,CORVALLIS SD 509J,144944,2420,Comcast Business Communications,Fiber,OR,Fiber,14,200.0,6432,Fiber,10800.0,
469369,952181,CORVALLIS SD 509J,144944,2420,Comcast Business Communications,Fiber,OR,Fiber,14,1000.0,6432,Fiber,14400.0,
469390,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,AT&T Corp.,Fiber,NV,Fiber,36,1.5,5386,Copper,2653.455,
469390,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,AT&T Corp.,Fiber,NV,Fiber,36,1.5,5386,Copper,2653.455,
469390,943397,NYE COUNTY SCHOOL DISTRICT,143398,3220,AT&T Corp.,Fiber,NV,Fiber,36,1.5,5386,Copper,2653.455,
469465,883054,CARDIFF ELEM,143630,115,Pacific Bell Telephone Company,Fiber,CA,Fiber,310,100.0,763,Fiber,7594.32,
469496,883859,ROMOLAND ELEM,143760,2457,"Sunesys, LLC",Fiber,CA,Fiber,313,1000.0,3233,Fiber,24000.0,
469497,952268,MOLALLA RIVER SD 35,144844,1215,Molalla Telephone Company,Fiber,OR,Fiber,12,100.0,2765,Fiber,6540.0,
469609,965950,LEOLA SCHOOL DISTRICT 44-2,134225,139,Dickey Rural Telephone Cooperative,Other / Uncategorized,SD,Fiber,4,150.0,219,Fiber,4572.6,2873338-1
469610,965950,LEOLA SCHOOL DISTRICT 44-2,134225,139,"Valley Telecommunications Cooperative Association, Inc.",Fiber,SD,Fiber,4,10.0,219,Cable / DSL,530.4,2873305-1
469632,975516,CHARLOTTESVILLE CTY PBLC SCHS,126476,2278,CenturyLink Central Telephone Co. of Virginia (FKA Embarq),Fiber,VA,Fiber,12,1000.0,4236,Fiber,23664.0,
469633,975558,GREENE CO PBLC SCHS,126484,1141,Comcast Business Communications,Fiber,VA,Fiber,7,100.0,3003,Fiber,21600.0,
469633,975558,GREENE CO PBLC SCHS,126484,1141,Comcast Business Communications,Fiber,VA,Fiber,7,100.0,3003,Fiber,21600.0,
469669,883429,GUADALUPE UNION ELEM,143964,1176,"Charter Fiberlink CA-CCO, LLC",Fiber,CA,Fiber,314,20.0,1182,Fiber,17730.0,
469670,984210,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,133245,2793,"Charter Fiberlink CCO, LLC",Fiber,WI,Fiber,21,10000.0,7404,Fiber,9411.43,
469671,883869,SACRAMENTO CITY UNF,144611,34139,Pacific Bell Telephone Company,Fiber,CA,Fiber,262,100.0,47616,Fiber,6819.24,
469672,883889,SAN LORENZO VALLEY UNF,144281,1104,"Comcast Phone, LLC",Fiber,CA,Fiber,312,1000.0,4444,Fiber,15120.0,
469675,975604,NORFOLK CITY PBLC SCHS,197129,21176,"Cox Virginia Telcom, LLC",Fiber,VA,Fiber,54,1000.0,32862,Fiber,164208.0,
469678,883614,LIVE OAK ELEM,144310,1222,Comcast Business Communications,Fiber,CA,Fiber,313,1000.0,2118,Fiber,17685.12,
469679,883656,MARTINEZ UNF,144203,1090,Pacific Bell Telephone Company,Fiber,CA,Fiber,316,250.0,4087,Fiber,6900.0,
469717,942959,SILVER CONSOLIDATED SCHOOLS,143325,1723,"CenturyLink Qwest Communications Company, LLC",Fiber,NM,Fiber,4,200.0,3077,Fiber,43260.0,
469790,943389,HUMBOLDT COUNTY SCHOOL DISTRICT,143424,1286,CalNeva Broadband LLC,Fiber,NV,Fiber,24,100.0,3501,Fiber,3000.0,
470003,937660,SANBORN REGIONAL SCHOOL DISTRICT,121276,230,Comcast Business Communications,Fiber,NH,Fiber,7,100.0,1632,Fiber,979.4,
470151,937510,CONTOOCOOK VALLEY SCHOOL DISTRICT,121098,607,Comcast Business Communications,Fiber,NH,Fiber,27,27.0,2356,Cable / DSL,1378.8,
