"esh_id","name","city","postal_cd","district_size","locale","num_students","discount_rate_c2","outreach_status__c","c2_consultants","c1_consultants"
969278,"Dilley Indep School District","DILLEY","TX","Small","Town",993,0.8,"Not a Prospect",NA,"Cathy Morton"
969279,"Dime Box Indep School District","DIME BOX","TX","Tiny","Rural",174,0.85,"Not a Prospect","TEXAS EDUCATIONAL CONSULTATIVE SERVICES TECS","TEXAS EDUCATIONAL CONSULTATIVE SERVICES TECS"
969289,"Dublin Indep School District","DUBLIN","TX","Small","Rural",1107,0.8,"Upgrade Project",NA,NA
969290,"Dumas Indep School District","DUMAS","TX","Medium","Town",4335,0.8,"Support Project","Cathy Morton","Cathy Morton"
969296,"Eagle Pass Independent School District","EAGLE PASS","TX","Large","Town",14409,0.85,"Not a Prospect",NA,NA
969300,"Early Indep School District","EARLY","TX","Small","Town",1206,0.7,"Fiber Prospect",NA,NA
969305,"Eastland Indep School District","EASTLAND","TX","Small","Town",1043,0.8,"Closed Won Upgrade Project",NA,"ESC Region 14"
969314,"El Campo Indep School District","EL CAMPO","TX","Small","Town",3486,0.8,"Not a Prospect",NA,NA
969315,"El Paso Indep School District","EL PASO","TX","Mega","Urban",57960,0.8,"Not a Prospect","Funds for Learning","Funds for Learning"
969317,"Electra Indep School District","ELECTRA","TX","Small","Town",392,0.8,"Bandwidth Prospect",NA,NA
969323,"Ennis Indep School District","ENNIS","TX","Medium","Rural",5458,0.8,"Not a Prospect",NA,"True North Consulting Group"
969326,"Eula Indep School District","CLYDE","TX","Small","Rural",392,0.8,"Closed Won Upgrade Project",NA,"ESC Region 14"
969330,"Everman Indep School District","EVERMAN","TX","Medium","Suburban",5261,0.85,"Not a Prospect",NA,"VST Services LP"
969333,"Fabens Indep School District","FABENS","TX","Small","Town",2260,0.85,"Potential Fiber Prospect",NA,NA
969336,"Fairfield Indep School Dist","FAIRFIELD","TX","Small","Town",1715,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969337,"Falls City Indep School Dist","FALLS CITY","TX","Small","Rural",358,0.6,"Not a Prospect","e2e Exchange, LLC","e2e Exchange, LLC"
969346,"Flatonia Indep School District","FLATONIA","TX","Small","Rural",571,0.8,"Potential Fiber Prospect",NA,"E-Rate Consulting Specialists Inc"
969349,"Floresville Indep School Dist","FLORESVILLE","TX","Small","Town",3778,0.8,"Not a Prospect",NA,"VST Services LP"
969351,"Floydada Indep School District","FLOYDADA","TX","Small","Rural",690,0.85,"Bandwidth Prospect",NA,NA
969352,"Follett Indep School District","FOLLETT","TX","Tiny","Rural",177,0.8,"Not a Prospect","Debbie Dempsay","Debbie Dempsay"
969356,"Fort Bend Independent School District","SUGAR LAND","TX","Mega","Suburban",70437,0.6,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969361,"Freer Indep School District","FREER","TX","Small","Rural",724,0.8,"Not a Prospect","Education Service Center, Region 2","Education Service Center, Region 2"
969364,"Fredericksburg Indep Sch Dist","FREDERICKSBURG","TX","Medium","Town",2932,0.8,"Potential Wi-Fi Prospect",NA,NA
969368,"Frost Indep School District","FROST","TX","Small","Rural",389,0.8,"Fiber Prospect",NA,NA
969369,"Fruitvale Indep School Dist","FRUITVALE","TX","Small","Rural",356,0.8,"Not a Prospect",NA,"VST Services LP"
969373,"Fort Stockton Indep Sch Dist","FORT STOCKTON","TX","Small","Town",2428,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969378,"Ganado Indep School District","GANADO","TX","Small","Rural",748,0.8,"Potential Wi-Fi Prospect",NA,"E-Rate Consulting Specialists Inc"
969380,"Garland Indep School District","GARLAND","TX","Mega","Suburban",55273,0.8,"Not a Prospect","VST Services LP","VST Services LP"
969382,"Garner Indep School District","WEATHERFORD","TX","Tiny","Rural",176,0.8,"Not a Prospect",NA,"TEXAS EDUCATIONAL CONSULTATIVE SERVICES TECS"
969386,"Gause Isd","GAUSE","TX","Tiny","Rural",171,0.8,"Upgrade Project",NA,"E-Rate Consulting Specialists Inc"
969391,"Giddings Independent School District","GIDDINGS","TX","Small","Rural",1881,0.8,"Fiber Prospect",NA,"ESC Region 12 E-Rate Consulting"
969397,"Godley Indep School District","GODLEY","TX","Small","Rural",1751,0.8,"Upgrade Project",NA,NA
969404,"Gonzales Indep School District","GONZALES","TX","Small","Town",2636,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969406,"Goose Creek Cons Ind Sch Dist","BAYTOWN","TX","Large","Urban",22187,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969408,"Gorman Indep School District","GORMAN","TX","Small","Rural",306,0.8,"Upgrade Project",NA,"ESC Region 14"
969411,"Graham Indep School District","GRAHAM","TX","Medium","Town",2399,0.8,"Not a Prospect","CRW Consulting","CRW Consulting"
969415,"Grandfalls-Royalty School Dist","GRANDFALLS","TX","Tiny","Rural",129,0.85,"Not a Prospect",NA,NA
969418,"Grandview Indep School Dist","GRANDVIEW","TX","Small","Rural",1088,0.6,"Next Year Upgrade Project",NA,"VST Services LP"
969433,"Gunter Indep School District","GUNTER","TX","Small","Rural",749,0.6,"Not a Prospect","My E-Rate Guy, LLC","My E-Rate Guy, LLC"
969434,"Gustine Indep School District","GUSTINE","TX","Tiny","Rural",202,0.85,"Upgrade Project",NA,"ESC Region 14"
969436,"Guthrie Common School District","GUTHRIE","TX","Tiny","Rural",113,NA,"Potential Wi-Fi Prospect",NA,NA
969442,"Hallsville Indep School Dist","HALLSVILLE","TX","Small","Town",4696,0.7,"Bandwidth Prospect",NA,NA
969444,"Hamlin Indep School District","HAMLIN","TX","Small","Rural",396,0.85,"Closed Won Upgrade Project",NA,"ESC Region 14"
969448,"Hardin Indep School District","HARDIN","TX","Small","Rural",1270,0.8,"Fiber Prospect","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
969450,"Harlandale Indep School Dist","SAN ANTONIO","TX","Large","Urban",13974,0.85,"Not a Prospect","Kellogg & Sovereign Consulting, LLC","Kellogg & Sovereign Consulting, LLC"
969459,"Hartley Indep School District","HARTLEY","TX","Tiny","Rural",214,0.8,"Potential Fiber Prospect","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
969464,"Hawkins Indep School District","HAWKINS","TX","Small","Rural",715,0.8,"Not a Prospect",NA,NA
969465,"Hawley Indep School District","HAWLEY","TX","Small","Rural",719,0.8,"Upgrade Project","ESC Region 14","ESC Region 14"
969468,"Hemphill Indep School District","HEMPHILL","TX","Small","Rural",839,0.8,"Not a Prospect","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
969469,"Hempstead Indep School Dist","HEMPSTEAD","TX","Small","Town",1431,0.85,"Not a Prospect",NA,"VST Services LP"
969472,"Hereford Indep School District","HEREFORD","TX","Medium","Town",3925,0.85,"Not a Prospect",NA,NA
969473,"Hermleigh Indep School Dist","HERMLEIGH","TX","Tiny","Rural",221,0.8,"Closed Won Upgrade Project","ESC Region 14","ESC Region 14"
969478,"High Island School District","HIGH ISLAND","TX","Small","Rural",141,0.8,"Not a Prospect",NA,"E-Rate Elite Services, Inc."
969479,"Highland Indep School District","ROSCOE","TX","Tiny","Rural",204,0.7,"Closed Won Upgrade Project",NA,NA
969482,"Hillsboro Indep School Dist","HILLSBORO","TX","Small","Town",1815,0.8,"Not a Prospect",NA,"E-Rate Consulting Specialists Inc"
969485,"Holliday Indep School District","HOLLIDAY","TX","Small","Rural",889,0.6,"Upgrade Project",NA,NA
969487,"Hondo Indep School District","HONDO","TX","Small","Town",2046,0.85,"Not a Prospect",NA,NA
969488,"Honey Grove Ind School Dist","HONEY GROVE","TX","Small","Rural",584,0.8,"Upgrade Project",NA,NA
969497,"Hudson Indep School District","LUFKIN","TX","Small","Town",2710,0.8,"Not a Prospect","VST Services LP","VST Services LP"
969508,"Huntsville Indep School Dist","HUNTSVILLE","TX","Medium","Town",5917,0.8,"Support Project",NA,"ESC Region 12 E-Rate Consulting"
969514,"Ingleside Isd","INGLESIDE","TX","Small","Town",2214,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969517,"Iowa Park Cons Indep Sch Dist","IOWA PARK","TX","Small","Town",1633,0.7,"Bandwidth Prospect",NA,NA
969519,"Iraan-Sheffield School Dist","IRAAN","TX","Small","Rural",512,0.8,"Not a Prospect",NA,"Cathy Morton"
969523,"Italy Indep School District","ITALY","TX","Small","Rural",530,0.8,"Not a Prospect","Texserve","Texserve"
969524,"Itasca Indep School District","ITASCA","TX","Small","Rural",629,0.8,"Not a Prospect",NA,"VST Services LP"
969531,"Jefferson Indep School Dist","JEFFERSON","TX","Small","Rural",1079,0.85,"Potential Fiber Prospect",NA,"COLLECT-ED LLC"
969532,"Jim Hogg Co Indep Sch District","HEBBRONVILLE","TX","Small","Town",1085,0.85,"Not a Prospect",NA,"E-Rate Central"
969535,"Joaquin Indep School District","JOAQUIN","TX","Small","Rural",697,0.8,"Upgrade Project","Educational Planners, Inc.","Educational Planners, Inc."
969536,"Johnson City School District","JOHNSON CITY","TX","Small","Rural",679,0.7,"Potential Fiber Prospect",NA,NA
969539,"Jourdanton Indep School Dist","JOURDANTON","TX","Small","Town",1573,0.8,"Closed Won Upgrade Project",NA,"ESC Region 12 E-Rate Consulting"
969541,"Judson Indep School District","LIVE OAK","TX","Large","Suburban",22452,0.8,"Closed Won Upgrade Project","VST Services LP","VST Services LP"
969545,"Karnes City Indep School Dist","KARNES CITY","TX","Small","Town",1013,0.8,"Potential Fiber Prospect",NA,NA
969548,"Keene Indep School District","KEENE","TX","Small","Town",902,0.85,"Not a Prospect",NA,"Technology Prescriptive Inc"
969560,"Kermit Indep School District","KERMIT","TX","Small","Town",1397,0.8,"Not a Prospect",NA,"VST Services LP"
969570,"Klondike Indep School District","LAMESA","TX","Tiny","Rural",233,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969572,"Knippa Indep School District","KNIPPA","TX","Tiny","Rural",372,0.6,"Closed Won Upgrade Project",NA,"E-Rate Consulting Specialists Inc"
969573,"Knox City-O'Brien Ind Sch Dist","KNOX CITY","TX","Small","Rural",279,0.8,"Upgrade Project",NA,NA
969574,"Kopperl School District","KOPPERL","TX","Tiny","Rural",217,0.8,"Not a Prospect","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
969579,"Krum Indep School District","KRUM","TX","Small","Town",2005,0.7,"Not a Prospect","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
969591,"La Pryor Indep School District","LA PRYOR","TX","Small","Rural",455,0.85,"Not a Prospect",NA,NA
969593,"La Vernia Indep School Dist","LA VERNIA","TX","Small","Rural",3125,0.6,"Not a Prospect",NA,"VST Services LP"
969594,"La Villa Indep School District","LA VILLA","TX","Small","Suburban",581,0.85,"Support Project",NA,"Funds for Learning"
969601,"Lamesa Indep School District","LAMESA","TX","Small","Town",1922,0.85,"Not a Prospect",NA,"E-Rate 360 Solutions, LLC"
969602,"Lampasas Indep School District","LAMPASAS","TX","Small","Rural",3275,0.8,"Potential Fiber Prospect","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
969613,"Leary Indep School District","HOOKS","TX","Tiny","Rural",97,0.8,"Potential Wi-Fi Prospect",NA,NA
969616,"Leon Indep School District","JEWETT","TX","Small","Rural",699,0.8,"Not a Prospect",NA,NA
969628,"Lindale Indep School District","LINDALE","TX","Medium","Town",3747,0.7,"Potential Wi-Fi Prospect",NA,NA
969629,"Linden-Kildare Cons Sch Dist","LINDEN","TX","Small","Rural",689,0.8,"Not a Prospect",NA,"COLLECT-ED LLC"
969633,"Lipan Indep School District","LIPAN","TX","Small","Rural",315,0.7,"Not a Prospect",NA,NA
969638,"Llano Indep School District","LLANO","TX","Small","Rural",1726,0.8,"Upgrade Project",NA,"VST Services LP"
969639,"Lockhart Indep School District","LOCKHART","TX","Medium","Town",5099,0.8,"Not a Prospect",NA,"VST Services LP"
969640,"Lockney Indep School District","LOCKNEY","TX","Small","Rural",467,0.85,"Potential Fiber Prospect",NA,NA
969648,"Loraine Indep School District","LORAINE","TX","Tiny","Rural",148,0.8,"Upgrade Project","ESC Region 14","ESC Region 14"
969650,"Lorena Indep School District","LORENA","TX","Small","Rural",1615,0.6,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969651,"Lorenzo Indep School District","LORENZO","TX","Small","Rural",258,0.85,"Not a Prospect",NA,NA
969657,"Lubbock ISD","LUBBOCK","TX","Large","Urban",27530,0.8,"Support Project",NA,NA
969658,"Lueders-Avoca Indep Sch Dist","LUEDERS","TX","Small","Rural",106,0.85,"Potential Fiber Prospect",NA,"ESC Region 14"
969659,"Lufkin Indep School District","LUFKIN","TX","Large","Town",7650,0.85,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969666,"Madisonville Cisd","MADISONVILLE","TX","Small","Town",2157,0.8,"Not a Prospect",NA,NA
969672,"Manor Isd","MANOR","TX","Medium","Rural",8041,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969675,"Marathon Indep School District","MARATHON","TX","Tiny","Rural",39,0.85,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969679,"Marlin Indep School District","MARLIN","TX","Small","Town",879,0.85,"Support Project",NA,"ESC Region 12 E-Rate Consulting"
969683,"Martins Mill School District","MARTIN'S MILL","TX","Small","Rural",476,0.7,"Not a Prospect",NA,NA
969687,"Matagorda Indep School Dist","MATAGORDA","TX","Tiny","Rural",174,0.8,"Not a Prospect",NA,"REGION III EDUCATION SERVICE CENTER- BUSINESS ADMINISTRATION"
969697,"Mccamey Indep School District","MCCAMEY","TX","Small","Rural",533,0.8,"Fiber Prospect",NA,"TEXAS EDUCATIONAL CONSULTATIVE SERVICES TECS"
969698,"Mcdade Indep School District","MCDADE","TX","Tiny","Rural",195,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969706,"Medina Indep School District","MEDINA","TX","Tiny","Rural",240,0.8,"Not a Prospect",NA,NA
969707,"Medina Valley Indep Sch Dist","CASTROVILLE","TX","Small","Town",4071,0.8,"Not a Prospect",NA,NA
969711,"Memphis Indep School District","MEMPHIS","TX","Small","Rural",484,0.8,"Potential Fiber Prospect",NA,"ESC Region 12 E-Rate Consulting"
969717,"Mesquite Indep School District","MESQUITE","TX","Large","Suburban",39066,0.85,"Not a Prospect","Funds for Learning","Funds for Learning"
969718,"Mexia Indep School District","MEXIA","TX","Small","Town",1812,0.85,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969722,"Midlothian Independent School District","MIDLOTHIAN","TX","Medium","Suburban",7786,0.5,"Support Project","VST Services LP","VST Services LP"
969725,"Midway Indep School District","HENRIETTA","TX","Tiny","Rural",97,0.8,"Upgrade Project",NA,NA
969726,"Milano Indep School District","MILANO","TX","Small","Rural",431,0.8,"Not a Prospect",NA,NA
969729,"Milford Indep School District","MILFORD","TX","Tiny","Rural",231,0.85,"Not a Prospect","E-Rate Consulting Specialists Inc","E-Rate Consulting Specialists Inc"
969730,"Miller Grove Isd","CUMBY","TX","Tiny","Rural",207,0.8,"Not a Prospect","COLLECT-ED LLC","COLLECT-ED LLC"
969731,"Millsap Indep School District","MILLSAP","TX","Small","Rural",842,0.7,"Closed Won Upgrade Project",NA,"ESC Region 12 E-Rate Consulting"
969741,"Montgomery Indep School Dist","MONTGOMERY","TX","Medium","Rural",7821,0.6,"Potential Wi-Fi Prospect",NA,"ESC Region 12 E-Rate Consulting"
969743,"Moody Indep School District","MOODY","TX","Small","Rural",674,0.8,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969744,"Moran Indep School District","MORAN","TX","Tiny","Rural",98,0.85,"Upgrade Project","ESC Region 14","ESC Region 14"
969748,"Morton Indep School District","MORTON","TX","Tiny","Rural",396,0.85,"Upgrade Project",NA,"Cathy Morton"
969752,"Mount Calm School District","MOUNT CALM","TX","Small","Rural",141,0.85,"Fiber Prospect","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
969755,"Mt Pleasant I.S.D.","MOUNT PLEASANT","TX","Medium","Town",4883,0.85,"Not a Prospect","COLLECT-ED LLC","COLLECT-ED LLC"
969762,"Munday Indep School District","MUNDAY","TX","Small","Rural",348,0.85,"Upgrade Project",NA,NA
969763,"Murchison Isd","MURCHISON","TX","Tiny","Rural",212,NA,"Potential Wi-Fi Prospect",NA,NA
969779,"New Diana Indep School Dist","DIANA","TX","Small","Rural",981,0.7,"Not a Prospect",NA,NA
969784,"Newcastle Indep School Dist","NEWCASTLE","TX","Tiny","Rural",199,0.8,"Not a Prospect",NA,NA
969786,"Newton Indep School District","NEWTON","TX","Small","Rural",962,0.85,"Closed Won Upgrade Project",NA,"Erate Management Group"
969788,"Nocona Indep School District","NOCONA","TX","Small","Town",748,0.8,"Upgrade Project",NA,NA
969789,"Nordheim Indep School District","NORDHEIM","TX","Tiny","Rural",160,0.8,"Closed Won Upgrade Project",NA,"REGION III EDUCATION SERVICE CENTER- BUSINESS ADMINISTRATION"
969790,"Normangee Indep School Dist","NORMANGEE","TX","Small","Rural",510,0.8,"Closed Lost Upgrade Project","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
969793,"North Hopkins Indep Sch Dist","SULPHUR SPRINGS","TX","Small","Rural",452,0.8,"Not a Prospect","COLLECT-ED LLC","COLLECT-ED LLC"
969795,"North Zulch School District","NORTH ZULCH","TX","Tiny","Rural",333,0.85,"Potential Wi-Fi Prospect",NA,NA
969802,"Northwest Indep School Dist","JUSTIN","TX","Large","Urban",19518,0.5,"Not a Prospect","VST Services LP","VST Services LP"
969807,"Oakwood Indep School District","OAKWOOD","TX","Small","Rural",162,0.85,"Not a Prospect",NA,"ESC Region 12 E-Rate Consulting"
969808,"Odem-Edroy Independent School District","ODEM","TX","Small","Town",937,0.85,"Not a Prospect",NA,"Education Service Center, Region 2"
969815,"Olney Indep School District","OLNEY","TX","Small","Town",682,0.8,"Not a Prospect",NA,NA
969821,"Orangefield Indep School Dist","ORANGEFIELD","TX","Small","Rural",1741,0.6,"Not a Prospect",NA,"Erate Management Group"
969826,"Overton Indep School District","OVERTON","TX","Small","Rural",490,0.8,"Not a Prospect","E-Rate Central","E-Rate Central"
969827,"Paducah Independent School District","PADUCAH","TX","Tiny","Rural",192,NA,"Potential Wi-Fi Prospect",NA,NA
969829,"Paint Creek Indep School Dist","HASKELL","TX","Tiny","Rural",125,0.85,"Closed Won Upgrade Project",NA,"ESC Region 14"
969830,"Paint Rock School District","PAINT ROCK","TX","Tiny","Rural",195,0.85,"Fiber Prospect",NA,NA
969832,"Palestine Independent School Dist","PALESTINE","TX","Small","Town",3164,0.85,"Potential Wi-Fi Prospect","E-Rate Central","E-Rate Central"
969835,"Palo Pinto Isd","PALO PINTO","TX","Tiny","Rural",104,0.8,"Closed Won Upgrade Project","TEXAS EDUCATIONAL CONSULTATIVE SERVICES TECS",NA
969836,"Pampa Indep School District","PAMPA","TX","Medium","Town",3629,0.8,"Not a Prospect","ESC Region 12 E-Rate Consulting","ESC Region 12 E-Rate Consulting"
