postal_cd,ben,name,org_address1,org_address2,org_city,org_state,org_zipcode,organization_entity_type_name,location.coordinates
WA,17012813,HOME CHOICE ACADEMY,13501 NE 28th Street ,,Vancouver,WA,98668,School,
WA,17012664,Stevens Creek Elementary School,9317 29th Street NE,,Lake Stevens,WA,98258,School,
WA,17013467,CEDAR PARK ELEMENTARY,13224 37TH AVE NE,,SEATTLE,WA,98125,School,
WA,17012938,Admin Annex ,4060 South 144th Street,,Tukwila ,WA,98168,Non-Instructional Facility (NIF),
WA,17012786,MARINER BRANCH LIBRARY,520 128TH ST SW SUITES A9 & A10,,EVERETT,WA,98204,Library,
WA,17012930,Four Heroes Elementary School,9101 Lakewood Dr. SW,,Lakewood,WA,98499,School,
WA,17013012,Riverview District Office (NIF),15510 1st Ave NE,,Duvall,WA,98019,Non-Instructional Facility (NIF),
WA,17013633,Special Programs,295 Bradley Blvd.,Suite 104,Richland,WA,99352,Non-Instructional Facility (NIF),
WA,17013634,"Teaching, Learning, and Curriculum",415 Wright St.,,Richland,WA,99352,Non-Instructional Facility (NIF),
WA,17012023,Columbia River Gorge Elementary School,35300 SE EVERGREEN BLVD,,Washougal,WA,98671,School,
WA,17013033,Barnes Head Start ,401 BARNES ST,,KELSO,WA,98626,School,
WA,17013004,"School of Industrial Design, Engineering, and Art (iDEA)",6701 S PARK AVE,,TACOMA,WA,98408,School,
WA,17013094, Parent Partnership Program,525 13TH ST,,SNOHOMISH,WA,98290,School,
WA,17013334,Eagle View,2613 THORNTON RD,,FERNDALE,WA,98248,School,
WA,17013407,iGRAD,25668 104TH AVE SE,,KENT,WA,98030,School,
WA,17012663,Early Learning Center,9215 29th Street NE,,Lake Stevens,WA,98258,School,
WA,17011429,WEST VALLEY EARLY LEARNING CENTER,2523 N PARK RD,,SPOKANE,WA,99212,School,
WA,17013003,Ocean Beach Alternative School,500 WASHINGTON AVE S,,LONG BEACH,WA,98631,School,
WI,61501,BELOIT EARLY LEARNING AT ROYCE,825 LIBERTY AVE,,BELOIT,WI,53511,School,
WI,17013598,Chester Byrnes,2043 Division Street,,East Troy,WI,53120,Non-Instructional Facility (NIF),
WI,17011691,WILLIAMS BAY MIDDLE SCHOOL,500 W GENEVA ST,,WILLIAMS BAY,WI,53191,School,
WI,17009347,Johnson Creek New MS/HS,County Hwy B,,Johnson Creek,WI,53038,School,
WI,158215,Brewer Public Library,325 N CENTRAL AVE,,RICHLAND CENTER,WI,53581,Library,
WI,16046954,ROY CHAPMAN ANDREWS ACADEMY,"1701 RIVERSIDE DR, 26 ECLIPSE CENTER",,BELOIT,WI,53511,School,
WI,16046973,GEORGE WARRINER HIGH SCHOOL,721 N. 6TH STREET,,SHEBOYGAN,WI,53081,School,
WI,17013280,VERONA AREA INTERNATIONAL SCHOOL,5830 DEVORO RD,,FITCHBURG,WI,53711,School,
WI,17013279,EXPLORATION ACADEMY,400 N MAIN ST,,VERONA,WI,53593,School,
WI,17011968,Parkway Recreation Building,2930 S Root River Parkway,,West Allis,WI,53227,Non-Instructional Facility (NIF),
WI,17013141,River Falls 4 Children,1007 W PINE ST,,RIVER FALLS,WI,54022,School,
WI,17013253,CORE KNOWLEDGE CHARTER SCHOOL,740 N MAIN ST,,VERONA,WI,53593,School,
WI,17012733,Preschool Options,1900 Polk Street,,Stevens Point,WI,54481,School,
WI,17007209,CESA 5 Administration Building,626 E Slifer St. ,,Portage,WI,53901,Non-Instructional Facility (NIF),
WI,17012732,Point 4 the Future,1900 Polk Street,,Stevens Point,WI,54481,School,
WI,17011799,BIRCHWOOD BLUE HILLS CHARTER ,300 S. Wilson St. ,,Birchwood,WI,54817,School,
WI,17011822,EHS West,6602 University Ave,,Middleton,WI,53562,School,
WI,17000111,MARATHON CO CHILDREN WITH DISABILITIES EDUCATION BOARD,1200 LAKE VIEW DR STE 350,,WAUSAU,WI,54403,School,
WI,17011825,Fall River District Bus Barn,224 North Main Street,,Fall River,WI,53932,Non-Instructional Facility (NIF),
WI,17011969,68th Street Recreation Center,2450 S 68th st,,West Allis,WI,53219,Non-Instructional Facility (NIF),
WI,17013399,ALLIANCE CHARTER SCHOOL,215 E FOREST AVE,,NEENAH,WI,54956,School,
WI,17013263,NEW CENTURY CHARTER SCHOOL,401 W VERONA AVE,,VERONA,WI,53593,School,
WI,17011943,LODI SD  DISTRICT OFFICE,115 School Street,,Lodi,WI,53555,Non-Instructional Facility (NIF),
WI,17012738,ELLSWORTH ELEMENTARY SCHOOL,300 HILLCREST ST,,ELLSWORTH,WI,54011,School,
WI,17013926,Onalaska School District Admin Office,1821 East Main Street ,,Onalaska,WI,54650,Non-Instructional Facility (NIF),
WI,17012731,CARE,2000 Polk Street,,Stevens Point,WI,54481,School,
WI,17011823,Expansion Site,2670 Milwaukee St,,Madison,WI,53704,School,
WI,17012620,Lutheran High School Association of Greater Milwaukee Office,10427 W Lincoln Ave #1300,,West Allis,WI,53227,Non-Instructional Facility (NIF),
WI,17011762,Menasha D.O.,100 Main St,,Menasha,WI,54952,Non-Instructional Facility (NIF),
WI,17011503,Beloit Virtual School,1633 Keeler Ave.,,Beloit,WI,53511,School,
WI,17012526,Messmer Catholic Schools District Office,742 W CAPITOL DRIVE,,Milwaukee,WI,53206,Non-Instructional Facility (NIF),
WI,17011909,Necedah Area School District Bus Garage,W6353 State Rd. 21,,Necedah,WI,54646,Non-Instructional Facility (NIF),
WI,17011821,Northside,2120 Fordem Ave,,Madison,WI,53704,School,
WI,62330,RESURRECTION ELEMENTARY SCHOOL,333 HILLTOP DR,,GREEN BAY,WI,54301,School,
WI,17011637,LITTLE PRAIRIE,3079 Townline Rd,,EAST TROY,WI,53121,School,
WV,17013562,West Preston School,113 Eby School Rd,,Arthurdale,WV,26520,School,
WV,17013016,Kimberly Head Start,Armstrong Creek Road,,Kimberly,WV,25118,School,
WV,17013101,Crum PreK-8,150 CRUM RD,,CRUM,WV,25669,School,
WV,17013100,Ceredo-Kenova Elementary ,#1 Wonder Ln.,,Kenova,WV,25530,School,
WY,17011509,Bus Barn,315 Idaho Ave,,Lovell,WY,82431,Non-Instructional Facility (NIF),
WY,17012260,Meadowlark Elementary ,6325 CHIEF WASHAKIE AVE,,CHEYENNE,WY,82009,School,
WY,17012869,Wind River Learning Academy,223 N. Cherry St.,,Pavillion,WY,82523,School,
WY,17013160,WILLOW CREEK ELEMENTARY,1200 W MONROE AVE,,RIVERTON,WY,82501,School,
WY,17013251,Technology Building,25 SHOSHONE AVE,,GREEN RIVER,WY,82935,Non-Instructional Facility (NIF),
WY,17013162,FRONTIER ACADEMY,124 North 5 West,,RIVERTON,WY,82501,School,
WY,17012258,Prairie Wind Elementary ,11400 YELLOWSTONE RD,,CHEYENNE,WY,82009,School,
AZ,17013857,CHARTER VALENCIA,1660 W VALENCIA RD,,TUCSON,AZ,85746,School,
AZ,17013858,CHARTER WEST,2909 W BELL RD,,PHOENIX,AZ,85053,School,
AZ,17013859,CHARTER NORTHWEST,"9516 W PEORIA AVE, STE 18-21",,PEORIA,AZ,85345,School,
AZ,17013860,CHARTER NORTHEAST,"1290 N SCOTTSDALE RD, STE 130",,TEMPE,AZ,85281,School,
AZ,17013861,CHARTER EAST,3943 E THOMAS RD,,PHOENIX,AZ,85018,School,
AZ,17013862,CHARTER EAST II,"4041 E THOMAS RD, STE 210",,PHOENIX,AZ,85018,School,
AZ,17013863,CHARTER METRO,7910 N 43RD AVE,,GLENDALE,AZ,85301,School,
AZ,17014910,Arizona Preparatory Academy,4200 N 99TH AVE,,PHOENIX,AZ,85037,School,
CA,17011792,GROWTH PUBLIC SCHOOLS (School),333 UNIVERSITY AVE STE 200,,SACRAMENTO,CA,95825,School,
CA,17011903,Grimmway Academy Shafter,W. Los Angeles Street,,Shafter,CA,93263,School,
CA,17012138,KIPP CORAZON ACADEMY,3601 E FIRST STREET,,LOS ANGELES,CA,90063,School,
CA,17013435,Celerity Himalia Charter School,2069 W. Slauson Ave,,Los Angelese,CA,90047,School,
CA,17013486,Celerity Rolas Charter School,2069 W. Slauson Ave,,Los Angeles,CA,90047,School,
CA,17013586,ICEF Public Schools Training Center,3855 W SLAUSON AVE,,LOS ANGELES,CA,90043,School,
CO,16085079,STEM LAUNCH,9450 PECOS ST,,THORNTON,CO,80260,School,
CO,17012679,Rose Stein Elementary ,80 South Teller Street ,,Lakewood,CO,80226,School,
CO,17012680,Three Creeks K-8 ,19486 W 94th Ave,,Arvada,CO,80007,School,
CO,17012851,Anthem (New School #33),3461 Treble Creek Parkway,,Broomfield,CO,80020,School,
CO,17012892,Bollman Technical Education Center,9451 WASHINGTON ST,,THORNTON,CO,80229,School,
CT,17013395,CREC Museum Academy-Turkey Hill,11 TURKEY HILL RD,,BLOOMFIELD,CT,6002,School,
DC,17010411,The Learning Center,2600 DOUGLASS RD SE,,WASHINGTON,DC,20020,School,
FL,16078769,PALM ACRES CHARTER HIGH SCHOOL,507 Sunshine Blvd North,,Leigh Acres,FL,33971,School,
FL,17006971,CITY OF PALMS CHARTER HIGH SCHOOL,2830 Winkler Ave. NO 201,,Fort Myers,FL,33916,School,
FL,17006972,Northern Palms Charter High School,13251 N. Cleveland Ave.,,North Fort Myers,FL,33903,School,
FL,17012550,SITE 21-M-E-2,16001 TIMBER PARK LANE,,ORLANDO,FL,32828,School,
FL,17012551,SITE 44-E-SE-2,8039 LAUREATE BOULEVARD,,ORLANDO,FL,32827,School,
FL,17012552,SITE 52-M-SE-2,12013 WEWAHOOTEE ROAD,,ORLANDO,FL,32832,School,
FL,17012553,WINDERMERE HIGH SCHOOL,5523 WINTER GARDEN-VINELAND ROAD,,WINDERMERE,FL,32786,School,
FL,17012777,SITE 84-E-W-4,7525 WESTPOINTE BLVD,,ORLANDO,FL,32835,School,
ID,16074777,IDAHO NATIONAL GUARD YOUTH CHALLENGE ACADEMY,117 TIMBERLINE DRIVE,,PIERCE,ID,83546,School,
IN,17014152,Excel Center  Lake County,2721 KENWOOD AVE,,SOUTH BEND,IN,46628,School,
MA,17015053,Provincetown Schools,12 WINSLOW ST,,PROVINCETOWN,MA,2657,School,
MD,17012822,Monarch Academy Annapolis,2000 Capital Drive,,Annapolis,MD,21401,School,
MO,17013589,KIPP High School,706 N JEFFERSON AVE,,SAINT LOUIS,MO,63103,School,
MO,17013590,KIPP Triumph Academy,1409 E LINTON AVE,,SAINT LOUIS,MO,63107,School,
MS,43173,CAREER AND TECHNICAL CENTER,1633 W PEACE ST,,CANTON,MS,39046,School,
MS,17012927,East Jasper School District Alternative School,714 North Pine Avenue,,Heidelberg,MS,39439,School,
ND,17014331,Killdeer High School,101 HIGH ST NW,,KILLDEER,ND,58640,School,
NJ,235417,NEW BRUNSWICK HEALTH SCIENCE TECHNOLOGY HIGH SCHOOL,165 BAYARD ST,,NEW BRUNSWICK,NJ,8901,School,
NJ,17011593,Moss School,16 SIMPSON PL,,METUCHEN,NJ,8840,School,
NJ,17011892,Alternative SchoolYes Academy,5 COLT ST,,PATERSON,NJ,7505,School,
NJ,17012937,Oak Tree Road Elementary School,45 WILUS WAY,,ISELIN,NJ,8830,School,
NJ,17013489,Jerome Dunn Academy School No. 5,125 3rd St,,ELIZABETH,NJ,7206,School,
NJ,17013490,School No. 31,1014 S ELMORA AVE,,ELIZABETH,NJ,7202,School,
NY,17011573,Corning-Painted Post High School Learning Center,1 Academic Drive,,Corning,NY,14830,School,
NY,17011708,SACS-HUDSON YARDS,555 10TH AVE,,NEW YORK,NY,10036,School,
NY,17011709,SACS-HARLEM 6,461 W. 131ST,,NEW YORK,NY,10027,School,
NY,17012286, BEGINNING WITH CHILDREN CHARTER SCHOOL 2-MIDDLE SCHOOL ,11 BARTLETT ST,,BROOKLYN,NY,11206,School,
NY,17013029,Bronx Charter School for Excellence 3,2000 BENEDICT AVE,,BRONX,NY,10462,School,
NY,17013615,PS #040,89 Clare Street,,Buffalo,NY,14206,School,
NY,17013619,PS #078,345 Olympic Avenue,,Buffalo,NY,14213,School,
OH,17012382,Galloway Road Building,4502 GALLOWAY RD,,SANDUSKY,OH,44870,School,
OH,17013710,Lake Local New K-1,13244 CLEVELAND AVE NW,,UNIONTOWN,OH,44685,School,
OH,17013711,Lake Local New 2-6,245 BELLE ST SW,,HARTVILLE,OH,44632,School,
OK,17010648,Howe Head Start,21444 E. North Railroad ,,Howe,OK,74940,School,
OK,17010650,Grandview Head Start,15481 N. Jarvis Rd,,Tahlequah,OK,74464,School,
OK,17010676,Liberty Head Start,476490 E. 1060 Road,,Muldrow,OK,74948,School,
OR,17013191,GIB OLINGER ELEMENTARY SCHOOL,1011 S MILL ST,,MILTON FREEWATER,OR,97862,School,
SC,17013195,Spartanburg District Seven New Elementary School,1500 SKYLYN DR,,SPARTANBURG,SC,29307,School,
AR,16072574,JACKSONVILLE LIGHTHOUSE CHARTER SCHOOL - COLLEGE PREP,251 NORTH 1ST STREET,,JACKSONVILLE,AR,72076,School,
FL,16072574,JACKSONVILLE LIGHTHOUSE CHARTER SCHOOL - COLLEGE PREP,251 NORTH 1ST STREET,,JACKSONVILLE,AR,72076,School,
OH,16085613,CAMPBELL ELEMENTARY K-7,2002 COMMUNITY CIRCLE,,CAMPBELL,OH,44405,School,
SC,17013265,FOXBANK ELEMENTARY SCHOOL,169 FOXBANK PLANTATION BOULEVARD,,MONCKS CORNER,SC,29461,School,
